characterID,character name,movieID
u3144,SANCHEZ,m206
u3145,ADELE,m207
u3146,CLYDE,m207
u3147,DOYLE,m207
u3148,ELDRIDGE,m207
u3149,FITTS,m207
u3150,HARRY,m207
u3151,JERRY,m207
u3152,LARDNER,m207
u3153,LEO,m207
u3154,LUKE,m207
u3155,MRS. TERWILLIGER,m207
u3156,OLD TIM,m207
u3157,PETE,m207
u3158,SANDRA,m207
u3159,SAUNDERS,m207
u3160,STANTON,m207
u3161,SUPER,m207
u3162,ANNIE,m208
u3163,CATHY,m208
u3164,CLERK,m208
u3165,DEKE,m208
u3166,HARRY'S VOICE,m208
u3167,HELEN,m208
u3168,LYDIA,m208
u3169,MALONE,m208
u3170,MAN,m208
u3171,MELANIE,m208
u3172,MITCH,m208
u3173,MRS. BUNDY,m208
u3174,MRS. MACGRUDER,m208
u3175,SALESMAN,m208
u3176,SHOLES,m208
u3177,WOMAN,m208
u3178,FETTES,m209
u3179,GEORGINA,m209
u3180,GRAY,m209
u3181,JOSEPH,m209
u3182,MACFARLANE,m209
u3183,MEG,m209
u3184,MRS. MACBRIDE,m209
u3185,MRS. MARSH,m209
u3186,ALEX,m210
u3187,CAPTAIN,m210
u3188,DUTTON,m210
u3189,ERIN,m210
u3190,ERLICH,m210
u3191,MADDEN,m210
u3192,RANDALL,m210
u3193,TOMMY,m210
u3194,TOOMEY,m210
u3195,TRACY,m210
u3196,WALSH,m210
u3197,BARNHARDT,m211
u3198,BOBBY,m211
u3199,CAPTAIN,m211
u3200,HARLEY,m211
u3201,HELEN,m211
u3202,HILDA,m211
u3203,JEWELER,m211
u3204,KLAATU,m211
u3205,LIEUTENANT,m211
u3206,MAJOR,m211
u3207,TOM,m211
u3208,ALAN,m212
u3209,DAVID,m212
u3210,EDGAR,m212
u3211,GRANDPA,m212
u3212,LADDIE,m212
u3213,LUCY,m212
u3214,MAX,m212
u3215,MICHAEL,m212
u3216,SAM,m212
u3217,STAR,m212
u3218,BENNINGS,m213
u3219,BLAIR,m213
u3220,CHILDS,m213
u3221,CLARK,m213
u3222,DR. COPPER,m213
u3223,FUCHS,m213
u3224,GARRY,m213
u3225,MACREADY,m213
u3226,NAULS,m213
u3227,NORRIS,m213
u3228,PALMER,m213
u3229,SANCHEZ,m213
u3230,ALEXANDER,m214
u3231,DEAN FULTON,m214
u3232,EMMA,m214
u3233,KALEN,m214
u3234,KORUS,m214
u3235,MARA,m214
u3236,MOTORIST,m214
u3237,MRS. WATCHIT,m214
u3238,OVERLORD,m214
u3239,PHILBY,m214
u3240,THIN MAN,m214
u3241,VOX,m214
u3242,VOX KIOSK,m214
u3243,BECKER,m215
u3244,DAMON,m215
u3245,DR. GRIES,m215
u3246,DR. LORENSON,m215
u3247,DR. MORGAN,m215
u3248,JACKIE,m215
u3249,JEAN,m215
u3250,LORENSON,m215
u3251,MACKENZIE,m215
u3252,STARKS,m215
u3253,TENNY,m215
u3254,WAITRESS,m215
u3255,DARRYL,m216
u3256,HAL,m216
u3257,HARLAN,m216
u3258,J.D.,m216
u3259,JIMMY,m216
u3260,LENA,m216
u3261,LOUISE,m216
u3262,MAJOR,m216
u3263,MAX,m216
u3264,PATROLMAN,m216
u3265,SARAH,m216
u3266,THELMA,m216
u3267,TRUCKER,m216
u3268,BOSS'S DISABLED BROTHER,m217
u3269,DETECTIVE CAVALLO,m217
u3270,DOM,m217
u3271,DR. LALONDE,m217
u3272,FRIEND #1,m217
u3273,HEALY,m217
u3274,HITCHHIKER,m217
u3275,JOANIE,m217
u3276,MAGDA,m217
u3277,MARY,m217
u3278,MARY'S DAD,m217
u3279,MARY'S MOM,m217
u3280,POLICE OFFICER,m217
u3281,RENISE,m217
u3282,SULLY,m217
u3283,TED,m217
u3284,TUCKER,m217
u3285,WARREN,m217
u3286,ADMIRAL ANDERSON,m218
u3287,BOBBY,m218
u3288,BUNDY,m218
u3289,DOBRYNIN,m218
u3290,FOMIN,m218
u3291,GENERAL TAYLOR,m218
u3292,HELEN,m218
u3293,KENNY,m218
u3294,KEVIN,m218
u3295,MCCONE,m218
u3296,MCNAMARA,m218
u3297,RESTON,m218
u3298,SCALI,m218
u3299,THE PRESIDENT,m218
u3300,CARL,m219
u3301,CLEAR MOON,m219
u3302,COOCH,m219
u3303,CROW HORSE,m219
u3304,DENNIS,m219
u3305,LOOKS TWICE,m219
u3306,MAGGIE,m219
u3307,RADIO,m219
u3308,RAY,m219
u3309,TULLY,m219
u3310,YELLOW BIRD,m219
u3311,CHARLIE,m220
u3312,CHP,m220
u3313,COUGAR,m220
u3314,FUNGUS,m220
u3315,GIRL,m220
u3316,GOOSE,m220
u3317,HOLLYWOOD,m220
u3318,ICE,m220
u3319,ICEMAN,m220
u3320,JESTER,m220
u3321,MAVERICK,m220
u3322,SLIDER,m220
u3323,STINGER,m220
u3324,VIPER,m220
u3325,WIZARD,m220
u3326,WOLFMAN,m220
u3327,BENNY,m221
u3328,CALLER,m221
u3329,CLERK,m221
u3330,COHAAGEN,m221
u3331,DR. LULL,m221
u3332,EDGEMAR,m221
u3333,EVERETT,m221
u3334,GEORGE,m221
u3335,HARRY,m221
u3336,HELM,m221
u3337,JOHNNY,m221
u3338,LORI,m221
u3339,MCCLANE,m221
u3340,MELINA,m221
u3341,QUAID,m221
u3342,RICHTER,m221
u3343,STEVENS,m221
u3344,BURT,m222
u3345,EARL,m222
u3346,EDGAR,m222
u3347,HEATHER,m222
u3348,JIM,m222
u3349,MEGAN,m222
u3350,OLD FRED,m222
u3351,PHAM VAN,m222
u3352,RHONDA,m222
u3353,VAL,m222
u3354,BADALATO,m223
u3355,BALLISTICS EXPERT,m223
u3356,CONNIE,m223
u3357,EDDIE,m223
u3358,ESPARZA,m223
u3359,FULTON,m223
u3360,GANG EXPERT,m223
u3361,JUDGE,m223
u3362,KITTY,m223
u3363,MRS. ESPARZA,m223
u3364,MS. GORDON,m223
u3365,ORTEGA,m223
u3366,REYNARD,m223
u3367,ROGER,m223
u3368,SHU,m223
u3369,SKLAROFF,m223
u3370,STIPE,m223
u3371,ALBERT,m224
u3372,BOB'S VOICE,m224
u3373,BOBBY,m224
u3374,CABLE,m224
u3375,CARL,m224
u3376,CLIFF,m224
u3377,COLE,m224
u3378,COOPER,m224
u3379,DESMOND,m224
u3380,DONNA,m224
u3381,ED,m224
u3382,HAROLD,m224
u3383,IRENE,m224
u3384,JACK,m224
u3385,JACOBY,m224
u3386,JACQUES,m224
u3387,JAMES,m224
u3388,JERRY,m224
u3389,JOSIE,m224
u3390,LAURA,m224
u3391,LELAND,m224
u3392,LEO,m224
u3393,MAN FROM ANOTHER PLACE,m224
u3394,NORMA,m224
u3395,PETE,m224
u3396,SARAH,m224
u3397,SHELLY,m224
u3398,STANLEY,m224
u3399,TERESA,m224
u3400,TRUMAN,m224
u3401,ABRAMS,m225
u3402,ALITO,m225
u3403,BISHOP,m225
u3404,CLAIRE,m225
u3405,CONCANNON,m225
u3406,DONEGHY,m225
u3407,DR. THOMPSON,m225
u3408,DR. TOWLER,m225
u3409,GALVIN,m225
u3410,GRUBER,m225
u3411,JIMMY,m225
u3412,JUDGE,m225
u3413,KATHY,m225
u3414,LAURA,m225
u3415,MAID,m225
u3416,MARY ROONEY,m225
u3417,MICKEY,m225
u3418,ROONEY,m225
u3419,SALLY,m225
u3420,TOWLER,m225
u3421,VOICE,m225
u3422,YOUNG LAWYER,m225
u3423,ALONZO HOGUE,m226
u3424,CHIEF OF STAFF,m226
u3425,CLAYTON,m226
u3426,COLONEL,m226
u3427,FIDDLER,m226
u3428,GENERAL MANN,m226
u3429,GRATZMAN,m226
u3430,M.P. DRIVER,m226
u3431,PASTOR COLLINS,m226
u3432,RADIO VOICE,m226
u3433,RANGER,m226
u3434,SALVADOR,m226
u3435,SECRETARY,m226
u3436,SHERIFF,m226
u3437,SYLVIA,m226
u3438,WASH PERRY,m226
u3439,BOB,m227
u3440,CHASE,m227
u3441,DR. HEFNER,m227
u3442,DYLAN,m227
u3443,HEATHER,m227
u3444,HIGHWAY PATROLMAN #1,m227
u3445,HOST,m227
u3446,JOHN SAXON,m227
u3447,JULIE,m227
u3448,MAN'S VOICE,m227
u3449,ROBERT ENGLUND,m227
u3450,SARA,m227
u3451,WES,m227
u3452,ALICE,m228
u3453,ALL,m228
u3454,BILL,m228
u3455,CHARLES,m228
u3456,CHUCK,m228
u3457,COMMANDER,m228
u3458,DOWNING,m228
u3459,FRANCIS,m228
u3460,GEORGE,m228
u3461,JOHN,m228
u3462,LAWFORD,m228
u3463,MIDDY,m228
u3464,PHIL,m228
u3465,RICK,m228
u3466,ROBIN,m228
u3467,SANDERS,m228
u3468,SKIPPER,m228
u3469,TERRY,m228
u3470,TOD,m228
u3471,TYLER,m228
u3472,WILL,m228
u3473,ARTIE,m229
u3474,BEANY,m229
u3475,BLACK MAN,m229
u3476,BOBBY,m229
u3477,BUCK,m229
u3478,CALLER #1,m229
u3479,CHET,m229
u3480,DROP SHADOW,m229
u3481,ERV,m229
u3482,GEORGE,m229
u3483,GOOD WITCH,m229
u3484,IDIOT PUNK,m229
u3485,JOHNNIE,m229
u3486,LULA,m229
u3487,MANAGER,m229
u3488,MARIETTA,m229
u3489,PACE,m229
u3490,PERDITA,m229
u3491,REGGIE,m229
u3492,REPORTER,m229
u3493,SAILOR,m229
u3494,SANTOS,m229
u3495,CRABTREE,m230
u3496,GOATEE KID,m230
u3497,GRADY,m230
u3498,GREENHUT,m230
u3499,HANK,m230
u3500,HANNAH GREEN,m230
u3501,JAMES LEER,m230
u3502,MISS SLOVIAK,m230
u3503,OFFICER PUPCIK,m230
u3504,SARA,m230
u3505,SARA'S VOICE,m230
u3506,TRAXLER,m230
u3507,VERNON,m230
u3508,VERNON HARDAPPLE,m230
u3509,WALTER,m230
u3510,WALTER'S VOICE,m230
u3511,CARLOS,m231
u3512,GIRL,m231
u3513,LUCAS,m231
u3514,MAN,m231
u3515,MARY-KAY,m231
u3516,ROBIN,m231
u3517,ROSEN,m231
u3518,VICKI,m231
u3519,WALTER,m231
u3520,BUD,m232
u3521,CATFISH,m232
u3522,COFFEY,m232
u3523,HIPPY,m232
u3524,JAMMER,m232
u3525,LINDSEY,m232
u3526,MONK,m232
u3527,ONE NIGHT,m232
u3528,SONNY,m232
u3529,ANNA,m233
u3530,ANNA'S FATHER,m233
u3531,CARABINIERE,m233
u3532,CLAUDIA,m233
u3533,CORRADO,m233
u3534,ETTORE,m233
u3535,FATHER,m233
u3536,GIULIA,m233
u3537,GOFFREDO,m233
u3538,LIEUTENANT,m233
u3539,MAN'S VOICE,m233
u3540,MARSHAL,m233
u3541,MIDWIFE,m233
u3542,OLD MAN,m233
u3543,PATRIZIA,m233
u3544,RAIMONDO,m233
u3545,SANDRO,m233
u3546,WOMAN'S VOICE,m233
u3547,YOUNG SAILOR,m233
u3548,ZURIA,m233
u3549,AGNES,m234
u3550,ELDERLY NUN,m234
u3551,EVE,m234
u3552,LARRY,m234
u3553,LEVEAU,m234
u3554,MAMA,m234
u3555,MARTHA,m234
u3556,MONSIGNOR,m234
u3557,MOTHER MIRIAM,m234
u3558,SISTER ANNE,m234
u3559,AUDREY,m235
u3560,BLONDE,m235
u3561,BOY,m235
u3562,BOYS,m235
u3563,DIRECTOR,m235
u3564,FLOOR MANAGER,m235
u3565,FRANK,m235
u3566,GEORGE,m235
u3567,GIRL,m235
u3568,GRANDFATHER,m235
u3569,JOHN,m235
u3570,MILLIE,m235
u3571,NORM,m235
u3572,PAUL,m235
u3573,POLICEMAN,m235
u3574,RINGO,m235
u3575,SECRETARY,m235
u3576,SERGEANT,m235
u3577,SHAKE,m235
u3578,SIMON,m235
u3579,BROUSSARD,m236
u3580,COMPUTER,m236
u3581,FAUST,m236
u3582,HUNTER,m236
u3583,MELKONIS,m236
u3584,ROBY,m236
u3585,STANDARD,m236
u3586,ACKLAND,m237
u3587,BEAUVAIS,m237
u3588,CASSIE,m237
u3589,DE VRIES,m237
u3590,DILLER,m237
u3591,DRISCOLL,m237
u3592,GUTTIEREZ,m237
u3593,HIROKO,m237
u3594,KAMEN,m237
u3595,MINH,m237
u3596,PARSONS,m237
u3597,REVNA,m237
u3598,YORK,m237
u3599,ADDISON,m238
u3600,BILL,m238
u3601,BIRDIE,m238
u3602,EVE,m238
u3603,GIRL,m238
u3604,KAREN,m238
u3605,LLOYD,m238
u3606,MARGO,m238
u3607,MAX,m238
u3608,MISS CASWELL,m238
u3609,OPERATOR'S VOICE,m238
u3610,PIANIST,m238
u3611,BERNSTEIN,m239
u3612,BOOKKEEPER,m239
u3613,BRADLEE,m239
u3614,CADDY,m239
u3615,CLAWSEN,m239
u3616,DAHLBERG,m239
u3617,DARDIS,m239
u3618,DEEP THROAT,m239
u3619,FOREIGN EDITOR,m239
u3620,HANNAH,m239
u3621,HUNT,m239
u3622,IRWIN,m239
u3623,JANE,m239
u3624,JUDGE,m239
u3625,MCCORD,m239
u3626,MITCHELL,m239
u3627,MRS. GRAHAM,m239
u3628,NATIONAL EDITOR,m239
u3629,ROSENFELD,m239
u3630,SECRETARY,m239
u3631,SEGRETTI,m239
u3632,SIMONS,m239
u3633,SLOAN,m239
u3634,SWEET OLD LADY,m239
u3635,WOODWARD,m239
u3636,CHOIR TEACHER,m240
u3637,COACH MARSHALL,m240
u3638,COLLEGE CHICK,m240
u3639,FINCH,m240
u3640,HEATHER,m240
u3641,JESSICA,m240
u3642,JIM,m240
u3643,JIM'S DAD,m240
u3644,KEVIN,m240
u3645,KEVIN'S BROTHER,m240
u3646,MICHELLE,m240
u3647,NADIA,m240
u3648,OZ,m240
u3649,PORNO-CHANNEL CHICK,m240
u3650,SHERMAN,m240
u3651,SOPHOMORE CHICK,m240
u3652,STIFLER,m240
u3653,STIFLER'S MOM,m240
u3654,VICKY,m240
u3655,AMY,m241
u3656,ANDY,m241
u3657,CHIEF,m241
u3658,CLAUDE,m241
u3659,COP,m241
u3660,DESK OFFICER,m241
u3661,GASTON,m241
u3662,LEDUC,m241
u3663,MARCEL,m241
u3664,SERAFINE,m241
u3665,TERRENCE,m241
u3666,ANASTASIA,m242
u3667,ANYA,m242
u3668,BARTOK,m242
u3669,DMITRI,m242
u3670,GREGOR,m242
u3671,NICHOLAS,m242
u3672,RASPUTIN,m242
u3673,SOPHIE,m242
u3674,TATIANA,m242
u3675,VLADIMIR,m242
u3676,1ST MAN,m243
u3677,2ND MAN,m243
u3678,ACTOR,m243
u3679,ACTRESS,m243
u3680,ALLISON,m243
u3681,ALVY,m243
u3682,ALVY'S FATHER,m243
u3683,ALVY'S MOTHER,m243
u3684,ALVY'S VOICE,m243
u3685,ALVY'S VOICE-OVER,m243
u3686,ANNIE,m243
u3687,ANNIE'S VOICE,m243
u3688,ANNIE'S VOICE-OVER,m243
u3689,DUANE,m243
u3690,GIRL DATE,m243
u3691,MAN IN LINE,m243
u3692,MOM HALL,m243
u3693,OFFICER,m243
u3694,REPORTER,m243
u3695,ROB,m243
u3696,ROBIN,m243
u3697,TEACHER,m243
u3698,TESSIE,m243
u3699,TONY,m243
u3700,AMERICA,m244
u3701,ASTRID,m244
u3702,CAL,m244
u3703,CLAIR,m244
u3704,GINA,m244
u3705,JEFFREY,m244
u3706,JERRY,m244
u3707,JOE,m244
u3708,JUDY,m244
u3709,MAC,m244
u3710,MONICA,m244
u3711,PANES,m244
u3712,RYAN,m244
u3713,SALLY,m244
u3714,SKYE,m244
u3715,SOPHIA,m244
u3716,AZTECA,m245
u3717,BALA,m245
u3718,BARBATUS,m245
u3719,CARPENTER,m245
u3720,FORMICA,m245
u3721,HANDMAIDEN #2,m245
u3722,MOTIVATIONAL COUNSELLOR,m245
u3723,QUEEN,m245
u3724,WEAVER,m245
u3725,Z,m245
u3726,BLONDE,m246
u3727,BUD,m246
u3728,DOBISCH,m246
u3729,DR. DREYFUSS,m246
u3730,FRAN,m246
u3731,KIRKEBY,m246
u3732,MARGIE,m246
u3733,MATUSCHKA,m246
u3734,MISS OLSEN,m246
u3735,MOFFETT,m246
u3736,MRS. DREYFUSS,m246
u3737,MRS. LIEBERMAN,m246
u3738,SHELDRAKE,m246
u3739,SYLVIA,m246
u3740,TOMMY,m246
u3741,VANDERHOF,m246
u3742,AGENT,m247
u3743,AUSTRALIAN,m247
u3744,CAPTAIN,m247
u3745,CHEF,m247
u3746,CHIEF,m247
u3747,CIVILIAN,m247
u3748,CLEAN,m247
u3749,COLBY,m247
u3750,COLONEL,m247
u3751,GASTON,m247
u3752,KILGORE,m247
u3753,KURTZ,m247
u3754,KURTZ'S WIFE,m247
u3755,LANCE,m247
u3756,LIEUTENANT,m247
u3757,MIKE,m247
u3758,MOONBY,m247
u3759,RADIO,m247
u3760,ROXANNE,m247
u3761,SERGEANT,m247
u3762,SOLDIER,m247
u3763,WILLARD,m247
u3764,,m248
u3765,ANNE MARIE,m248
u3766,CORBETT,m248
u3767,ERIC,m248
u3768,KENAI,m248
u3769,LEMALLE,m248
u3770,MEYERLING,m248
u3771,MITCHELL,m248
u3772,NEFF,m248
u3773,STATE POLICEMAN,m248
u3774,VIKING BOB,m248
u3775,WILDER,m248
u3776,BEVERLY,m249
u3777,CAROL,m249
u3778,CHERYL,m249
u3779,DOCTOR,m249
u3780,DR. BETTES,m249
u3781,FRANK,m249
u3782,HEAD WAITER,m249
u3783,JACKIE,m249
u3784,MELVIN,m249
u3785,NORA,m249
u3786,RAY,m249
u3787,SIMON,m249
u3788,SPENCER,m249
u3789,VINCENT,m249
u3790,ZOE,m249
u3791,BAIN,m250
u3792,CABBY,m250
u3793,CONTRACTOR/SCREEN,m250
u3794,ELECTRA,m250
u3795,ESCORT,m250
u3796,KETCHAM,m250
u3797,OFFICIAL,m250
u3798,RATH,m250
u3799,RATH/SCREEN,m250
u3800,WOMAN,m250
u3801,CHRIS,m251
u3802,DIPLOMAT,m251
u3803,DOUG,m251
u3804,HENRY,m251
u3805,HOLLY,m251
u3806,HONZA,m251
u3807,JAHN,m251
u3808,JAROSLAV,m251
u3809,JOSH,m251
u3810,KATKA,m251
u3811,LAWRENCE,m251
u3812,MIRA,m251
u3813,PAVEL,m251
u3814,STUDENT,m251
u3815,BELINDA,m252
u3816,CYNTHIA,m252
u3817,ERIC,m252
u3818,HAROLD,m252
u3819,JAMIE,m252
u3820,LANDON,m252
u3821,LUIS,m252
u3822,MR. KELLY,m252
u3823,REV. SULLIVAN,m252
u3824,BIFF,m253
u3825,CLERK,m253
u3826,DICK,m253
u3827,EILEEN,m253
u3828,GEORGE,m253
u3829,MARTY,m253
u3830,MR. ARKY,m253
u3831,N.R.C. AGENT REESE,m253
u3832,OPERATOR,m253
u3833,PROFESSOR EMMETT BROWN,m253
u3834,SUZY,m253
u3835,WAITRESS,m253
u3836,BOY,m254
u3837,CATO,m254
u3838,CLERK,m254
u3839,DEPUTY,m254
u3840,FATHER,m254
u3841,GIRL,m254
u3842,HOLLY,m254
u3843,KIT,m254
u3844,RICH MAN,m254
u3845,ROUGHNECK,m254
u3846,SHERIFF,m254
u3847,VISITOR,m254
u3848,BILLY,m255
u3849,BUCKAROO BANZAI,m255
u3850,BUCKAROO BANZAI ON TV,m255
u3851,CASPER LINDLEY,m255
u3852,JOHN BIGBOOTÉ,m255
u3853,JOHN O'CONNOR,m255
u3854,JOHN PARKER,m255
u3855,NATIONAL SECURITY MAN,m255
u3856,NEW JERSEY,m255
u3857,PENNY PRIDDY,m255
u3858,PERFECT TOMMY,m255
u3859,PRESIDENT WIDMARK,m255
u3860,PROF. HIKITA,m255
u3861,RAWHIDE,m255
u3862,RENO,m255
u3863,TV ANCHORWOMAN,m255
u3864,AUDREY,m256
u3865,BARTON,m256
u3866,CHARLIE,m256
u3867,CLERK,m256
u3868,DEUTSCH,m256
u3869,GARLAND,m256
u3870,GEISLER,m256
u3871,LIPNIK,m256
u3872,LOU,m256
u3873,MASTRIONOTTI,m256
u3874,MAYHEW,m256
u3875,VOICE,m256
u3876,AN I.A. MAN,m257
u3877,ANDREWS,m257
u3878,BETH,m257
u3879,CATHERINE,m257
u3880,CORRIGAN,m257
u3881,DETECTIVE,m257
u3882,GUS,m257
u3883,LT. WALKER,m257
u3884,NICK,m257
u3885,TALCOTT,m257
u3886,THE WOMAN,m257
u3887,ALBERT MILO,m258
u3888,ANDY WARHOL,m258
u3889,ANNINA NOSEI,m258
u3890,ARTIST #2,m258
u3891,BASQUIAT,m258
u3892,BENNY,m258
u3893,BIG PINK,m258
u3894,BRUNO,m258
u3895,CHRIS,m258
u3896,COUNTERMAN,m258
u3897,DRIVER,m258
u3898,GEORGE,m258
u3899,GINA,m258
u3900,GREG,m258
u3901,INTERVIEWER,m258
u3902,JACK MILO,m258
u3903,LESHKO,m258
u3904,MARY BOONE,m258
u3905,RAMMELLZEE,m258
u3906,RENE,m258
u3907,SHENGE,m258
u3908,STELLA,m258
u3909,TOXIC,m258
u3910,ALFRED,m259
u3911,BATMAN,m259
u3912,BRUCE,m259
u3913,CATWOMAN,m259
u3914,CHIP,m259
u3915,FAT CLOWN,m259
u3916,MAX,m259
u3917,PENGUIN,m259
u3918,SELINA,m259
u3919,ALFRED,m260
u3920,BARBARA,m260
u3921,BATGIRL,m260
u3922,BATMAN,m260
u3923,BRUCE,m260
u3924,DICK,m260
u3925,FREEZE,m260
u3926,IVY,m260
u3927,JULIE,m260
u3928,MS. B. HAVEN,m260
u3929,PAMELA,m260
u3930,ROBIN,m260
u3931,WOODRUE,m260
u3932,ALFRED,m261
u3933,BATMAN,m261
u3934,BRUCE,m261
u3935,CHASE,m261
u3936,DICK,m261
u3937,EDWARD,m261
u3938,GUARD,m261
u3939,RIDDLER,m261
u3940,STICKLEY,m261
u3941,TWO-FACE,m261
u3942,ALFRED,m262
u3943,BATMAN,m262
u3944,BRUCE,m262
u3945,DENT,m262
u3946,DRIVER,m262
u3947,ECKHARDT,m262
u3948,EDDIE,m262
u3949,GRISSOM,m262
u3950,JACK,m262
u3951,JOKER,m262
u3952,KNOX,m262
u3953,MAYOR,m262
u3954,NICK,m262
u3955,ROTELLI,m262
u3956,VICKI,m262
u3957,ALISON,m263
u3958,ANNIE,m263
u3959,BEAN,m263
u3960,BERNIE,m263
u3961,DAVID,m263
u3962,DOCTOR,m263
u3963,DOCTOR JACOBSON,m263
u3964,ELMER,m263
u3965,GRIERSON,m263
u3966,JENNIFER,m263
u3967,KEVIN,m263
u3968,NURSE,m263
u3969,REYNOLDS,m263
u3970,BEAVIS,m264
u3971,BEAVIS/CORNHOLIO,m264
u3972,BORK,m264
u3973,BUTT-HEAD,m264
u3974,DALLAS,m264
u3975,DUMB GUY,m264
u3976,FLEMMING,m264
u3977,MARTHA,m264
u3978,MUDDY,m264
u3979,ADAM,m265
u3980,BARBARA,m265
u3981,BETELGEUSE,m265
u3982,CHARLES,m265
u3983,DELIA,m265
u3984,JANE,m265
u3985,JUNO,m265
u3986,LYDIA,m265
u3987,MAXIE,m265
u3988,OTHO,m265
u3989,RECEPTIONIST,m265
u3990,ALLENBY,m266
u3991,BALDWIN,m266
u3992,BILLINGS,m266
u3993,CHANCE,m266
u3994,COURTNEY,m266
u3995,DENNIS,m266
u3996,DENNIS' VOICE,m266
u3997,DUPONT,m266
u3998,EVE,m266
u3999,FIRST LADY,m266
u4000,FRANKLIN,m266
u4001,HAYES,m266
u4002,HULL,m266
u4003,JEFFREY,m266
u4004,JOHANNA,m266
u4005,KARPATOV,m266
u4006,KAUFMAN,m266
u4007,KINNEY,m266
u4008,LOUISE,m266
u4009,MRS. AUBREY,m266
u4010,NOVOGROD,m266
u4011,PRESIDENT,m266
u4012,RAND,m266
u4013,SKRAPINOV,m266
u4014,SMYTHE,m266
u4015,SOPHIE,m266
u4016,STIEGLER,m266
u4017,WILSON,m266
u4018,AGENT,m267
u4019,CABBIE,m267
u4020,CRAIG,m267
u4021,DON,m267
u4022,ELIJAH,m267
u4023,ERROLL,m267
u4024,FLEMMER,m267
u4025,FLORIS,m267
u4026,HARRY S. TRUMAN PUPPET,m267
u4027,KEVIN BACON,m267
u4028,LESTER,m267
u4029,LOTTE,m267
u4030,MALKOVICH,m267
u4031,MANTINI,m267
u4032,MAXINE,m267
u4033,MERTIN,m267
u4034,TINY WOMAN,m267
u4035,WENDY,m267
u4036,WOMAN #1,m267
u4037,BABY SUGGS,m268
u4038,BELOVED,m268
u4039,DENVER,m268
u4040,ELLA,m268
u4041,JANEY,m268
u4042,LADY JONES,m268
u4043,PAUL,m268
u4044,SAWYER,m268
u4045,SETHE,m268
u4046,STAMP PAID,m268
u4047,WHITE MAN,m268
u4048,ALLAN,m269
u4049,BLOND MAN,m269
u4050,BRANDT,m269
u4051,CHIEF,m269
u4052,DA FINO,m269
u4053,DIETER,m269
u4054,DONNELLY,m269
u4055,DONNY,m269
u4056,DRIVER,m269
u4057,DUDE,m269
u4058,LEBOWSKI,m269
u4059,MAN,m269
u4060,MAUDE,m269
u4061,SMOKEY,m269
u4062,THE STRANGER,m269
u4063,TREEHORN,m269
u4064,VOICE,m269
u4065,WALTER,m269
u4066,WOO,m269
u4067,YOUNG MAN,m269
u4068,YOUNGER COP,m269
u4069,BUCKY,m270
u4070,LEE,m270
u4071,BLADE,m271
u4072,CHUPA,m271
u4073,DAMASKINOS,m271
u4074,NOMAK,m271
u4075,NURSE,m271
u4076,NYSSA,m271
u4077,REINHARDT,m271
u4078,SCUD,m271
u4079,STEVENS,m271
u4080,WHISTLER,m271
u4081,BLADE,m272
u4082,CURTIS,m272
u4083,DRAGONETTI,m272
u4084,FROST,m272
u4085,KAM,m272
u4086,KAREN,m272
u4087,MIRACIA,m272
u4088,VANESSA,m272
u4089,WHISTLER,m272
u4090,ANNA,m273
u4091,COTTER,m273
u4092,DOMINI,m273
u4093,HEATHER,m273
u4094,INTERN,m273
u4095,MAN'S VOICE,m273
u4096,NICK,m273
u4097,SID,m273
u4098,WOMAN'S VOICE,m273
u4099,ABBY,m274
u4100,DEBRA,m274
u4101,KYLE,m274
u4102,MAN,m274
u4103,MARTY,m274
u4104,MEURICE,m274
u4105,RAY,m274
u4106,RHODES,m274
u4107,VISSER,m274
u4108,WOMAN,m274
u4109,AUNT BARBARA,m275
u4110,BEN,m275
u4111,DETECTIVE WILLIAMS,m275
u4112,DOROTHY,m275
u4113,F.B.I. MAN,m275
u4114,FRANK,m275
u4115,JEFFREY,m275
u4116,MIKE,m275
u4117,MR. BEAUMONT,m275
u4118,MRS. BEAUMONT,m275
u4119,MRS. WILLIAMS,m275
u4120,RAYMOND,m275
u4121,SANDY,m275
u4122,YELLOW MAN,m275
u4123,ALESSANDRO,m276
u4124,AUGUSTO,m276
u4125,BARBARA,m276
u4126,CALIBANOS,m276
u4127,CESAR,m276
u4128,DEREK,m276
u4129,DETECTIVE #1,m276
u4130,DIEGO,m276
u4131,DR. BAY,m276
u4132,ERMINE,m276
u4133,ESCOBAR,m276
u4134,FRED,m276
u4135,GARCIA,m276
u4136,GEORGE,m276
u4137,GUS,m276
u4138,KEVIN,m276
u4139,KRISTINA,m276
u4140,LEON,m276
u4141,MIRTHA,m276
u4142,PROSECUTOR,m276
u4143,SANTIAGO,m276
u4144,TUNA,m276
u4145,2ND JOURNALIST,m277
u4146,3RD JOURNALIST,m277
u4147,ALGERIAN,m277
u4148,ALI,m277
u4149,ARNAUD,m277
u4150,ASSISTANT COMMISSIONER,m277
u4151,BEN M'HIDI,m277
u4152,EMPLOYEE,m277
u4153,GENERAL,m277
u4154,HACENE,m277
u4155,KADER,m277
u4156,MATHIEU,m277
u4157,MOURAD,m277
u4158,PETIT OMAR,m277
u4159,SERGEANT,m277
u4160,SOLDIER,m277
u4161,BIGGS,m278
u4162,CARDENAS,m278
u4163,DR. PALEY,m278
u4164,DR. TRAMMEL,m278
